Date,Open,High,Low,Close,Adj Close,Volume
2020-01-31,4.199999809265137,4.440000057220459,4.190000057220459,4.409999847412109,4.409999847412109,352100
2020-02-03,4.400000095367432,4.409999847412109,4.170000076293945,4.230000019073486,4.230000019073486,206500
2020-02-04,4.150000095367432,4.360000133514404,3.950000047683716,4.010000228881836,4.010000228881836,526000
2020-02-05,4.050000190734863,4.199999809265137,3.940000057220459,4.03000020980835,4.03000020980835,226900
2020-02-06,4.039999961853027,4.230000019073486,4.0,4.190000057220459,4.190000057220459,144100
2020-02-07,4.199999809265137,4.300000190734863,3.9700000286102295,4.039999961853027,4.039999961853027,338100
2020-02-10,4.03000020980835,4.289999961853027,4.03000020980835,4.190000057220459,4.190000057220459,196100
2020-02-11,4.179999828338623,4.21999979019165,4.03000020980835,4.079999923706055,4.079999923706055,178300
2020-02-12,4.079999923706055,4.199999809265137,4.079999923706055,4.139999866485596,4.139999866485596,171400
2020-02-13,4.119999885559082,4.179999828338623,4.059999942779541,4.139999866485596,4.139999866485596,144600
2020-02-14,4.110000133514404,4.159999847412109,4.059999942779541,4.099999904632568,4.099999904632568,129700
2020-02-18,4.019999980926514,4.170000076293945,3.9600000381469727,4.010000228881836,4.010000228881836,198100
2020-02-19,3.9700000286102295,4.110000133514404,3.9700000286102295,4.039999961853027,4.039999961853027,205100
2020-02-20,4.010000228881836,4.079999923706055,3.9100000858306885,4.079999923706055,4.079999923706055,128800
2020-02-21,4.079999923706055,4.119999885559082,3.9100000858306885,4.010000228881836,4.010000228881836,226300
2020-02-24,3.9800000190734863,4.0,3.75,3.8399999141693115,3.8399999141693115,275400
2020-02-25,3.859999895095825,3.9200000762939453,3.25,3.2699999809265137,3.2699999809265137,513900
2020-02-26,3.3499999046325684,3.619999885559082,3.319999933242798,3.450000047683716,3.450000047683716,394100
2020-02-27,3.4000000953674316,3.559999942779541,3.309999942779541,3.4100000858306885,3.4100000858306885,424100
2020-02-28,3.2799999713897705,3.700000047683716,3.200000047683716,3.690000057220459,3.690000057220459,615700
2020-03-02,3.6700000762939453,3.680000066757202,3.490000009536743,3.640000104904175,3.640000104904175,335900
2020-03-03,3.640000104904175,3.75,3.450000047683716,3.5999999046325684,3.5999999046325684,340600
2020-03-04,3.6600000858306885,3.75,3.5299999713897705,3.619999885559082,3.619999885559082,247800
2020-03-05,3.559999942779541,3.6700000762939453,3.509999990463257,3.619999885559082,3.619999885559082,195400
2020-03-06,3.5199999809265137,3.630000114440918,3.5,3.569999933242798,3.569999933242798,302900
2020-03-09,3.450000047683716,3.5899999141693115,3.359999895095825,3.509999990463257,3.509999990463257,491800
2020-03-10,3.5999999046325684,3.6600000858306885,3.180000066757202,3.430000066757202,3.430000066757202,386800
2020-03-11,3.5,3.8299999237060547,3.1600000858306885,3.680000066757202,3.680000066757202,806500
2020-03-12,3.5899999141693115,3.609999895095825,3.0799999237060547,3.319999933242798,3.319999933242798,996500
2020-03-13,3.440000057220459,3.5,3.299999952316284,3.3399999141693115,3.3399999141693115,713100
2020-03-16,3.130000114440918,3.180000066757202,2.9200000762939453,2.930000066757202,2.930000066757202,631700
2020-03-17,2.8399999141693115,3.380000114440918,2.75,3.25,3.25,604700
2020-03-18,2.950000047683716,3.180000066757202,2.740000009536743,2.7799999713897705,2.7799999713897705,576800
2020-03-19,2.7799999713897705,3.049999952316284,2.700000047683716,2.9100000858306885,2.9100000858306885,532100
2020-03-20,2.940000057220459,3.0999999046325684,2.7200000286102295,2.740000009536743,2.740000009536743,451800
2020-03-23,2.7300000190734863,2.880000114440918,2.5,2.5399999618530273,2.5399999618530273,335900
2020-03-24,2.630000114440918,2.950000047683716,2.630000114440918,2.9000000953674316,2.9000000953674316,338200
2020-03-25,2.9000000953674316,3.140000104904175,2.9000000953674316,2.950000047683716,2.950000047683716,285900
2020-03-26,2.9700000286102295,3.3399999141693115,2.9000000953674316,3.0,3.0,846100
2020-03-27,2.9200000762939453,3.200000047683716,2.9100000858306885,2.950000047683716,2.950000047683716,385900
2020-03-30,2.990000009536743,3.180000066757202,2.9600000381469727,3.1500000953674316,3.1500000953674316,381600
2020-03-31,3.119999885559082,3.2799999713897705,2.9600000381469727,3.259999990463257,3.259999990463257,441000
2020-04-01,3.049999952316284,3.2300000190734863,2.950000047683716,3.0,3.0,368400
2020-04-02,2.9600000381469727,3.1500000953674316,2.950000047683716,3.0999999046325684,3.0999999046325684,220200
2020-04-03,3.059999942779541,3.299999952316284,3.0399999618530273,3.299999952316284,3.299999952316284,276300
2020-04-06,3.319999933242798,3.5999999046325684,3.319999933242798,3.5,3.5,459200
2020-04-07,3.5199999809265137,3.5899999141693115,3.3399999141693115,3.369999885559082,3.369999885559082,320100
2020-04-08,3.4200000762939453,3.559999942779541,3.359999895095825,3.4800000190734863,3.4800000190734863,275000
2020-04-09,3.4100000858306885,3.5999999046325684,3.359999895095825,3.4800000190734863,3.4800000190734863,499600
2020-04-13,3.450000047683716,3.5,3.2899999618530273,3.4800000190734863,3.4800000190734863,285900
2020-04-14,3.509999990463257,3.740000009536743,3.509999990463257,3.5799999237060547,3.5799999237060547,365300
2020-04-15,3.5199999809265137,3.609999895095825,3.4600000381469727,3.490000009536743,3.490000009536743,318000
2020-04-16,3.4800000190734863,3.640000104904175,3.4100000858306885,3.619999885559082,3.619999885559082,184800
2020-04-17,3.5999999046325684,3.880000114440918,3.5899999141693115,3.740000009536743,3.740000009536743,293100
2020-04-20,3.880000114440918,4.730000019073486,3.869999885559082,4.159999847412109,4.159999847412109,1657000
2020-04-21,4.090000152587891,4.460000038146973,4.010000228881836,4.380000114440918,4.380000114440918,564400
2020-04-22,4.460000038146973,4.849999904632568,4.449999809265137,4.550000190734863,4.550000190734863,1081300
2020-04-23,4.619999885559082,5.369999885559082,4.619999885559082,4.900000095367432,4.900000095367432,2305700
2020-04-24,5.050000190734863,5.099999904632568,4.829999923706055,4.880000114440918,4.880000114440918,585900
2020-04-27,4.929999828338623,5.380000114440918,4.809999942779541,5.300000190734863,5.300000190734863,709500
2020-04-28,5.300000190734863,5.480000019073486,5.150000095367432,5.179999828338623,5.179999828338623,1060200
2020-04-29,5.199999809265137,5.21999979019165,4.590000152587891,4.940000057220459,4.940000057220459,878700
2020-04-30,4.869999885559082,5.170000076293945,4.789999961853027,5.0,5.0,590100
2020-05-01,4.869999885559082,5.289999961853027,4.820000171661377,5.25,5.25,915200
2020-05-04,5.159999847412109,5.639999866485596,4.989999771118164,5.119999885559082,5.119999885559082,1618800
2020-05-05,5.159999847412109,5.480000019073486,5.159999847412109,5.329999923706055,5.329999923706055,681900
2020-05-06,5.380000114440918,5.800000190734863,5.349999904632568,5.510000228881836,5.510000228881836,837700
2020-05-07,5.559999942779541,5.739999771118164,5.480000019073486,5.519999980926514,5.519999980926514,740100
2020-05-08,5.480000019073486,5.590000152587891,5.300000190734863,5.460000038146973,5.460000038146973,778900
2020-05-11,5.320000171661377,5.630000114440918,5.260000228881836,5.460000038146973,5.460000038146973,608500
2020-05-12,5.300000190734863,5.579999923706055,5.159999847412109,5.159999847412109,5.159999847412109,809000
2020-05-13,5.099999904632568,5.170000076293945,4.389999866485596,4.659999847412109,4.659999847412109,1326300
2020-05-14,4.590000152587891,4.659999847412109,4.400000095367432,4.409999847412109,4.409999847412109,574200
2020-05-15,4.429999828338623,4.690000057220459,4.389999866485596,4.599999904632568,4.599999904632568,336900
2020-05-18,4.579999923706055,4.909999847412109,4.579999923706055,4.78000020980835,4.78000020980835,455600
2020-05-19,4.789999961853027,4.869999885559082,4.550000190734863,4.550000190734863,4.550000190734863,273700
2020-05-20,4.619999885559082,4.769999980926514,4.5,4.730000019073486,4.730000019073486,604800
2020-05-21,4.71999979019165,4.809999942779541,4.610000133514404,4.679999828338623,4.679999828338623,351800
2020-05-22,4.639999866485596,4.909999847412109,4.639999866485596,4.849999904632568,4.849999904632568,251300
2020-05-26,4.829999923706055,5.0,4.679999828338623,4.699999809265137,4.699999809265137,316100
2020-05-27,4.71999979019165,4.849999904632568,4.619999885559082,4.78000020980835,4.78000020980835,266900
2020-05-28,4.800000190734863,4.980000019073486,4.75,4.769999980926514,4.769999980926514,231600
2020-05-29,4.739999771118164,4.820000171661377,4.619999885559082,4.809999942779541,4.809999942779541,199700
2020-06-01,4.800000190734863,4.929999828338623,4.710000038146973,4.760000228881836,4.760000228881836,303100
2020-06-02,4.71999979019165,4.78000020980835,4.489999771118164,4.730000019073486,4.730000019073486,281300
2020-06-03,4.769999980926514,4.809999942779541,4.599999904632568,4.610000133514404,4.610000133514404,237600
2020-06-04,4.550000190734863,4.679999828338623,4.480000019073486,4.570000171661377,4.570000171661377,175000
2020-06-05,4.619999885559082,4.670000076293945,4.480000019073486,4.590000152587891,4.590000152587891,234300
2020-06-08,4.619999885559082,4.769999980926514,4.53000020980835,4.619999885559082,4.619999885559082,307000
2020-06-09,4.619999885559082,4.639999866485596,4.389999866485596,4.409999847412109,4.409999847412109,312900
2020-06-10,4.400000095367432,4.570000171661377,4.400000095367432,4.519999980926514,4.519999980926514,280700
2020-06-11,4.360000133514404,4.380000114440918,3.9100000858306885,4.139999866485596,4.139999866485596,619000
2020-06-12,4.130000114440918,4.309999942779541,4.090000152587891,4.199999809265137,4.199999809265137,192000
2020-06-15,4.090000152587891,4.260000228881836,4.010000228881836,4.199999809265137,4.199999809265137,197600
2020-06-16,4.260000228881836,4.460000038146973,4.230000019073486,4.360000133514404,4.360000133514404,242500
2020-06-17,4.389999866485596,4.400000095367432,4.21999979019165,4.25,4.25,144500
2020-06-18,4.210000038146973,4.349999904632568,4.210000038146973,4.300000190734863,4.300000190734863,174400
2020-06-19,4.309999942779541,4.670000076293945,4.309999942779541,4.670000076293945,4.670000076293945,645000
2020-06-22,4.639999866485596,4.639999866485596,4.53000020980835,4.590000152587891,4.590000152587891,255800
2020-06-23,4.630000114440918,4.739999771118164,4.550000190734863,4.570000171661377,4.570000171661377,148500
2020-06-24,4.559999942779541,4.630000114440918,4.380000114440918,4.449999809265137,4.449999809265137,147000
2020-06-25,4.449999809265137,4.510000228881836,4.329999923706055,4.480000019073486,4.480000019073486,135600
2020-06-26,4.460000038146973,4.46999979019165,4.300000190734863,4.349999904632568,4.349999904632568,356400
2020-06-29,4.369999885559082,4.630000114440918,4.289999961853027,4.539999961853027,4.539999961853027,231400
2020-06-30,4.489999771118164,4.610000133514404,4.480000019073486,4.590000152587891,4.590000152587891,206000
2020-07-01,4.590000152587891,4.619999885559082,4.5,4.519999980926514,4.519999980926514,94200
2020-07-02,4.570000171661377,4.570000171661377,4.400000095367432,4.53000020980835,4.53000020980835,168200
2020-07-06,4.559999942779541,4.559999942779541,4.429999828338623,4.480000019073486,4.480000019073486,164200
2020-07-07,4.559999942779541,4.800000190734863,4.449999809265137,4.550000190734863,4.550000190734863,358600
2020-07-08,4.550000190734863,4.78000020980835,4.5,4.769999980926514,4.769999980926514,210900
2020-07-09,4.900000095367432,5.199999809265137,4.900000095367432,4.989999771118164,4.989999771118164,1111200
2020-07-10,5.070000171661377,5.550000190734863,5.010000228881836,5.099999904632568,5.099999904632568,805500
2020-07-13,5.159999847412109,5.409999847412109,5.070000171661377,5.090000152587891,5.090000152587891,470600
2020-07-14,5.110000133514404,5.190000057220459,4.889999866485596,5.0,5.0,449800
2020-07-15,5.050000190734863,5.25,4.960000038146973,5.179999828338623,5.179999828338623,367200
2020-07-16,5.199999809265137,5.320000171661377,5.010000228881836,5.079999923706055,5.079999923706055,288100
2020-07-17,5.050000190734863,5.269999980926514,5.039999961853027,5.190000057220459,5.190000057220459,214600
2020-07-20,5.230000019073486,5.389999866485596,5.119999885559082,5.260000228881836,5.260000228881836,300800
2020-07-21,5.320000171661377,5.320000171661377,4.989999771118164,5.039999961853027,5.039999961853027,260400
2020-07-22,5.050000190734863,5.110000133514404,4.929999828338623,4.940000057220459,4.940000057220459,235700
2020-07-23,4.949999809265137,5.119999885559082,4.929999828338623,5.110000133514404,5.110000133514404,269700
2020-07-24,5.099999904632568,5.190000057220459,5.03000020980835,5.159999847412109,5.159999847412109,218500
2020-07-27,5.170000076293945,5.28000020980835,5.150000095367432,5.21999979019165,5.21999979019165,243600
2020-07-28,5.199999809265137,5.21999979019165,5.039999961853027,5.070000171661377,5.070000171661377,130600
2020-07-29,5.039999961853027,5.150000095367432,4.989999771118164,5.039999961853027,5.039999961853027,282900
2020-07-30,5.010000228881836,5.25,4.980000019073486,5.25,5.25,275100
2020-07-31,5.230000019073486,5.260000228881836,4.980000019073486,5.059999942779541,5.059999942779541,302800
2020-08-03,5.090000152587891,5.159999847412109,5.010000228881836,5.159999847412109,5.159999847412109,222000
2020-08-04,5.119999885559082,5.199999809265137,5.010000228881836,5.099999904632568,5.099999904632568,276200
2020-08-05,5.130000114440918,5.170000076293945,5.050000190734863,5.139999866485596,5.139999866485596,150600
2020-08-06,5.130000114440918,5.130000114440918,4.840000152587891,4.920000076293945,4.920000076293945,503900
2020-08-07,4.940000057220459,5.239999771118164,4.800000190734863,4.96999979019165,4.96999979019165,422800
2020-08-10,4.949999809265137,4.989999771118164,4.800000190734863,4.829999923706055,4.829999923706055,360800
2020-08-11,4.820000171661377,4.860000133514404,4.760000228881836,4.769999980926514,4.769999980926514,277300
2020-08-12,4.789999961853027,4.909999847412109,4.760000228881836,4.880000114440918,4.880000114440918,228100
2020-08-13,4.880000114440918,4.900000095367432,4.769999980926514,4.849999904632568,4.849999904632568,353500
2020-08-14,4.829999923706055,4.869999885559082,4.789999961853027,4.800000190734863,4.800000190734863,148300
2020-08-17,4.800000190734863,4.929999828338623,4.78000020980835,4.929999828338623,4.929999828338623,116500
2020-08-18,5.0,5.230000019073486,5.0,5.139999866485596,5.139999866485596,415900
2020-08-19,5.150000095367432,5.320000171661377,4.96999979019165,5.300000190734863,5.300000190734863,575100
2020-08-20,5.239999771118164,5.440000057220459,5.230000019073486,5.349999904632568,5.349999904632568,316400
2020-08-21,5.349999904632568,5.730000019073486,5.320000171661377,5.559999942779541,5.559999942779541,859400
2020-08-24,5.650000095367432,5.650000095367432,5.309999942779541,5.329999923706055,5.329999923706055,431100
2020-08-25,5.349999904632568,5.420000076293945,5.260000228881836,5.380000114440918,5.380000114440918,176000
2020-08-26,5.369999885559082,5.380000114440918,5.130000114440918,5.170000076293945,5.170000076293945,190300
2020-08-27,5.21999979019165,5.21999979019165,5.010000228881836,5.090000152587891,5.090000152587891,168400
2020-08-28,5.150000095367432,5.150000095367432,4.980000019073486,5.070000171661377,5.070000171661377,199200
2020-08-31,5.039999961853027,5.090000152587891,4.909999847412109,4.949999809265137,4.949999809265137,265800
2020-09-01,4.820000171661377,5.03000020980835,4.820000171661377,5.03000020980835,5.03000020980835,249700
2020-09-02,5.03000020980835,5.059999942779541,4.849999904632568,4.929999828338623,4.929999828338623,284900
2020-09-03,4.96999979019165,4.96999979019165,4.699999809265137,4.760000228881836,4.760000228881836,417200
2020-09-04,4.78000020980835,4.78000020980835,4.409999847412109,4.519999980926514,4.519999980926514,322800
2020-09-08,4.489999771118164,4.5,4.400000095367432,4.420000076293945,4.420000076293945,126100
2020-09-09,4.449999809265137,4.570000171661377,4.449999809265137,4.489999771118164,4.489999771118164,194900
2020-09-10,4.489999771118164,4.539999961853027,4.420000076293945,4.449999809265137,4.449999809265137,170900
2020-09-11,4.449999809265137,4.5,4.369999885559082,4.389999866485596,4.389999866485596,172400
2020-09-14,4.449999809265137,4.639999866485596,4.440000057220459,4.630000114440918,4.630000114440918,182900
2020-09-15,4.650000095367432,4.699999809265137,4.550000190734863,4.579999923706055,4.579999923706055,125400
2020-09-16,4.550000190734863,4.679999828338623,4.489999771118164,4.519999980926514,4.519999980926514,176200
2020-09-17,4.53000020980835,4.570000171661377,4.449999809265137,4.550000190734863,4.550000190734863,187400
2020-09-18,4.579999923706055,4.610000133514404,4.429999828338623,4.460000038146973,4.460000038146973,343700
2020-09-21,4.440000057220459,4.460000038146973,4.150000095367432,4.170000076293945,4.170000076293945,301300
2020-09-22,4.150000095367432,4.239999771118164,4.059999942779541,4.230000019073486,4.230000019073486,169400
2020-09-23,4.199999809265137,4.239999771118164,4.079999923706055,4.090000152587891,4.090000152587891,204400
2020-09-24,4.090000152587891,4.110000133514404,4.0,4.010000228881836,4.010000228881836,189300
2020-09-25,4.0,4.090000152587891,3.9600000381469727,4.03000020980835,4.03000020980835,117000
2020-09-28,4.050000190734863,4.110000133514404,4.010000228881836,4.079999923706055,4.079999923706055,87300
2020-09-29,4.090000152587891,4.119999885559082,3.930000066757202,4.019999980926514,4.019999980926514,156600
2020-09-30,4.019999980926514,4.079999923706055,3.950000047683716,4.010000228881836,4.010000228881836,133200
2020-10-01,4.010000228881836,4.019999980926514,3.9200000762939453,3.950000047683716,3.950000047683716,182900
2020-10-02,3.859999895095825,4.0,3.819999933242798,3.930000066757202,3.930000066757202,205500
